run_index,seed,class_label,class_mask,attack_rate_true,n_windows,first_end_day,last_end_day,p_major_first,p_major_last,p_major_mean,boundary_score_min,boundary_score_mean
2373,54,0,True,0.0020000000949949026,3,4,6,0.07457860559225082,0.07457860559225082,0.07457860559225082,0.4254213869571686,0.4254213869571686
2374,54,0,True,0.0020000000949949026,3,4,6,0.07457860559225082,0.07457860559225082,0.07457860559225082,0.4254213869571686,0.4254213869571686
2375,54,0,True,0.0020000000949949026,3,4,6,0.07457860559225082,0.07457860559225082,0.07457860559225082,0.4254213869571686,0.4254213869571686
2376,54,0,True,0.0020000000949949026,3,4,6,0.07457860559225082,0.07457860559225082,0.07457860559225082,0.4254213869571686,0.4254213869571686
2377,54,0,True,0.0020000000949949026,3,4,6,0.07457860559225082,0.07457860559225082,0.07457860559225082,0.4254213869571686,0.4254213869571686
2380,54,0,True,0.0020000000949949026,3,4,6,0.07457860559225082,0.07457860559225082,0.07457860559225082,0.4254213869571686,0.4254213869571686
2381,54,0,True,0.0020000000949949026,3,4,6,0.07457860559225082,0.07457860559225082,0.07457860559225082,0.4254213869571686,0.4254213869571686
2383,54,0,True,0.0020000000949949026,3,4,6,0.07457860559225082,0.07457860559225082,0.07457860559225082,0.4254213869571686,0.4254213869571686
2384,54,0,True,0.0020000000949949026,3,4,6,0.07457860559225082,0.07457860559225082,0.07457860559225082,0.4254213869571686,0.4254213869571686
2385,54,0,True,0.0020000000949949026,3,4,6,0.07457860559225082,0.07457860559225082,0.07457860559225082,0.4254213869571686,0.4254213869571686
2386,54,0,True,0.0020000000949949026,3,4,6,0.07457860559225082,0.07457860559225082,0.07457860559225082,0.4254213869571686,0.4254213869571686
2387,54,0,True,0.0020000000949949026,3,4,6,0.07457860559225082,0.07457860559225082,0.07457860559225082,0.4254213869571686,0.4254213869571686
2388,54,0,True,0.0020000000949949026,3,4,6,0.07457860559225082,0.07457860559225082,0.07457860559225082,0.4254213869571686,0.4254213869571686
2389,54,0,True,0.0020000000949949026,3,4,6,0.07457860559225082,0.07457860559225082,0.07457860559225082,0.4254213869571686,0.4254213869571686
2390,54,0,True,0.0020000000949949026,3,4,6,0.07457860559225082,0.07457860559225082,0.07457860559225082,0.4254213869571686,0.4254213869571686
2392,54,0,True,0.0020000000949949026,3,4,6,0.07457860559225082,0.07457860559225082,0.07457860559225082,0.4254213869571686,0.4254213869571686
2393,54,0,True,0.0020000000949949026,3,4,6,0.07457860559225082,0.07457860559225082,0.07457860559225082,0.4254213869571686,0.4254213869571686
